;1;2;3;4;5
1;38.917519802881671;29.624637851486245;7.7397565120760641;23.934593931792616;83.162434482602748
2;10.023604874699929;15.600372146717685;4.9055074038610744;25.01269130991215;2.5122805993612984
3;9.1070417566444473;18.430970943123974;41.667083527816708;22.270219206246981;25.469989816440279
4;1.0986671948944886;16.681881397644275;24.374489404344722;9.0058222963763424;16.766513591556173
5;12.326616502685816;4.2165218286907784;-3.2278205558968809;-0.74418503952939452;-3.0746906667345555
6;-2.6028800900285431;-4.6589972355482097;0.14108112247930324;-4.4780927979287917;15.223414975513929
7;14.694512033864729;-1.5490842747949369;0.74306038534433516;1.1477893359685496;-20.500466560687435
8;-15.97148564634178;-9.0969242174895939;-22.050997810528973;-7.9561157952004766;-19.170358904705992
9;-5.1343537171811615;-19.467748576043221;2.6454403709854262;-22.220749072932602;-30.241915324840274
10;-10.979200320311833;-41.08704639213417;-31.753002267640458;-59.077964244600594;-53.527909455124835
